"","Group.1","Duration","TalkType","S_Around_Overall_Time","S_Monitor_Overall_Time","S_Keyboard_Overall_Time","S_Face_Overall_Time","S_Around_Mean","S_Monitor_Mean","S_Keyboard_Mean","S_Face_Mean","S_NoFace_Mean","S_CompOnly_Mean","S_BodyOnly_Mean","S_Around_Median","S_Monitor_Median","S_Keyboard_Median","S_Face_Median","S_NoFace_Median","S_CompOnly_Median","S_BodyOnly_Median","S_Around_PopularSD","S_Monitor_PopularSD","S_Keyboard_PopularSD","S_Face_PopularSD","S_NoFace_PopularSD","S_CompOnly_PopularSD","S_BodyOnly_PopularSD","S_Around_Frequency","S_Monitor_Frequency","S_Keyboard_Frequency","S_Face_Frequency","S_NoFace_Frequency","S_CompOnly_Frequency","S_BodyOnly_Frequency","S_Around_Max","S_Monitor_Max","S_Keyboard_Max","S_Face_Max","S_NoFace_Max","S_CompOnly_Max","S_BodyOnly_Max","S_Around_Min","S_Monitor_Min","S_Keyboard_Min","S_Face_Min","S_NoFace_Min","S_CompOnly_Min","S_BodyOnly_Min","S_NoSpeak_Overall_Time","S_Typing_Overall_Time","S_Speaking_Overall_Time","S_SSS_Overall_Time","S_Hovering_Overall_Time","S_NoSpeak_Mean","S_Typing_Mean","S_Speaking_Mean","S_SSS_Mean","S_Hovering_Mean","S_Sound_Mean","S_NoSound_Mean","S_NoSpeak_Median","S_Typing_Median","S_Speaking_Median","S_SSS_Median","S_Hovering_Median","S_Sound_Median","S_NoSound_Median","S_NoSpeak_PopularSD","S_Typing_PopularSD","S_Speaking_PopularSD","S_SSS_PopularSD","S_Hovering_PopularSD","S_Sound_PopularSD","S_NoSound_PopularSD","S_NoSpeak_Frequency","S_Typing_Frequency","S_Speaking_Frequency","S_SSS_Frequency","S_Hovering_Frequency","S_Sound_Frequency","S_NoSound_Frequency","S_NoSpeak_Max","S_Typing_Max","S_Speaking_Max","S_SSS_Max","S_Hovering_Max","S_Sound_Max","S_NoSound_Max","S_NoSpeak_Min","S_Typing_Min","S_Speaking_Min","S_SSS_Min","S_Hovering_Min","S_Sound_Min","S_NoSound_Min","S_CompOnly_Overall_Time","S_NoFace_Overall_Time","S_BodyOnly_Overall_Time"
"11",17,807.111111111111,2,44.8888888888889,358.444444444444,142.111111111111,261.666666666667,10.7808641975309,45.6197893972404,25.4530303030303,31.3878767431399,64.7072261072261,51.181588835212,49.0225645813881,10.2222222222222,41.5555555555556,22.8888888888889,27.0555555555556,55.6111111111111,43,47.3888888888889,3.22775959363475,21.5896772068721,10.5655150598838,18.356956470188,42.7202931288961,29.4473266910554,30.4955518876224,2.44444444444444,8,4.77777777777778,9,8.88888888888889,9.66666666666667,8.66666666666667,16,84.5555555555556,46.4444444444444,66.1111111111111,130.888888888889,106.555555555556,115.666666666667,7.33333333333333,18.2222222222222,14.5555555555556,10.4444444444444,13.8888888888889,16.6666666666667,11.5555555555556,792,0,15.1111111111111,0,0,792,0,15.1111111111111,0,0,15.1111111111111,792,792,0,15.1111111111111,0,0,15.1111111111111,792,0,0,0,0,0,0,0,1,0,0.333333333333333,0,0,0.333333333333333,1,792,0,15.1111111111111,0,0,15.1111111111111,792,792,0,15.1111111111111,0,0,15.1111111111111,792,500.555555555556,545.444444444444,620.111111111111
"12",18,504.181818181818,2,300.181818181818,11.9090909090909,27,165.090909090909,130.068181818182,10.7272727272727,9.45454545454546,62.9393939393939,125.715151515152,18.9090909090909,76.6515151515152,122,10.7272727272727,9,55.7272727272727,106.954545454545,18.0909090909091,70.0454545454545,38.4409967814698,0.181818181818182,3.29533989777828,21.4175376855818,57.0671467156736,3.69378289942278,30.2486113672934,2.63636363636364,0.454545454545455,0.909090909090909,3.18181818181818,3.27272727272727,1.36363636363636,2.81818181818182,181.636363636364,10.9090909090909,14.0909090909091,94.2727272727273,224.181818181818,24.2727272727273,118.909090909091,89.3636363636364,10.5454545454545,6,40.3636363636364,79.2727272727273,15.1818181818182,45.1818181818182,335,0,169.181818181818,0,0,262.227272727273,0,131.30303030303,0,0,131.30303030303,262.227272727273,258.681818181818,0,116.454545454545,0,0,116.454545454545,258.681818181818,38.8733422307692,0,22.1007377229167,0,0,22.1007377229167,38.8733422307692,1.63636363636364,0,1.18181818181818,0,0,1.18181818181818,1.63636363636364,303.909090909091,0,162.545454545455,0,0,162.545454545455,303.909090909091,224.090909090909,0,114.909090909091,0,0,114.909090909091,224.090909090909,38.9090909090909,339.090909090909,177
"13",19,894.285714285714,2,14.4285714285714,57.1428571428571,55.7142857142857,767,8.92857142857143,34.4285714285714,44.4761904761905,375.77380952381,60.4523809523809,53.5238095238095,472.904761904762,8.92857142857143,34.4285714285714,44.4285714285714,386.285714285714,61.3571428571429,52.7142857142857,491.714285714286,3.92857142857143,6.85714285714286,2.97457098795075,133.794945796538,18.5670198643641,18.6187204737893,137.17781521043,0.428571428571429,1.28571428571429,1.14285714285714,2.28571428571429,1.85714285714286,1.85714285714286,2,12.8571428571429,41.2857142857143,48.1428571428571,518.142857142857,80.1428571428571,74.5714285714286,613.571428571429,5,27.5714285714286,40.8571428571429,234,39.8571428571429,33.2857142857143,313.428571428571,881.285714285714,0,13,0,0,840,0,13,0,0,13,840,840,0,13,0,0,13,840,36,0,0,0,0,0,36,1.14285714285714,0,0.428571428571429,0,0,0.428571428571429,1.14285714285714,876,0,13,0,0,13,876,804,0,13,0,0,13,804,112.857142857143,127.285714285714,824.142857142857
"14",21,852.777777777778,2,64.1111111111111,300.888888888889,368.333333333333,119.444444444444,45.7222222222222,101.113756613757,119.351851851852,35.8462962962963,214.95,179.979365079365,132.227777777778,45.3888888888889,96.3333333333333,108.611111111111,28.2222222222222,161.611111111111,137.555555555556,111.055555555556,2.66591577876744,41.8316064349938,61.9447744617138,18.3643592441699,149.828073320913,114.747225734878,70.138596415543,0.888888888888889,3.66666666666667,3.22222222222222,3.44444444444444,3.66666666666667,4.11111111111111,3.77777777777778,49,168.333333333333,197.888888888889,65.8888888888889,452.333333333333,376.111111111111,238.888888888889,42.7777777777778,56.2222222222222,54.6666666666667,18.8888888888889,75.6666666666667,69.2222222222222,54.8888888888889,797,0,55.7777777777778,0,0,776.185185185185,0,47.2777777777778,0,0,47.2777777777778,776.185185185185,769.888888888889,0,47.2777777777778,0,0,47.2777777777778,769.888888888889,10.1057508515869,0,6.27777777777778,0,0,6.27777777777778,10.1057508515869,1.22222222222222,0,0.666666666666667,0,0,0.666666666666667,1.22222222222222,790.444444444444,0,53.5555555555556,0,0,53.5555555555556,790.444444444444,768.222222222222,0,41,0,0,41,768.222222222222,669.222222222222,733.333333333333,420.333333333333
"15",23,1311.83333333333,2,988.333333333333,97.5,162.166666666667,63.8333333333333,611.861111111111,32.5,90.0416666666667,43.3888888888889,845.916666666667,141.25,120.808333333333,598.75,21.1666666666667,89.9166666666667,40.8333333333333,805.416666666667,141.25,114.75,312.510239033553,21.6760663371344,16.0664792695877,8.3625414059024,302.257844222901,27.1063360511041,29.2660131055839,1.83333333333333,0.5,1.83333333333333,1.33333333333333,1.66666666666667,1.5,2.33333333333333,936.833333333333,62.8333333333333,107.333333333333,54.6666666666667,1177.33333333333,169.166666666667,160.5,300,13.5,73,34.6666666666667,555,113.333333333333,93.1666666666667,1280,0,31.8333333333333,0,0,1046,0,31.8333333333333,0,0,31.8333333333333,1046,1046,0,31.8333333333333,0,0,31.8333333333333,1046,222.5,0,0,0,0,0,222.5,1.33333333333333,0,1,0,0,1,1.33333333333333,1268.5,0,31.8333333333333,0,0,31.8333333333333,1268.5,823.5,0,31.8333333333333,0,0,31.8333333333333,823.5,259.666666666667,1248,161.333333333333
"16",24,1170,2,69.6666666666667,65.6666666666667,418.166666666667,616.5,25.2285714285714,31.5277777777778,56.2189723320158,48.9324786324786,51.9938721878377,51.2136002886003,250.748148148148,24.8333333333333,27.0833333333333,48.8333333333333,29.6666666666667,34.6666666666667,29.4166666666667,207.333333333333,4.00310122439185,10.5608574765873,45.8093751588079,42.0014366997205,45.228920490068,47.866457923593,134.958463803362,2.83333333333333,1.83333333333333,10.1666666666667,13.8333333333333,13.5,11.3333333333333,5.16666666666667,32.3333333333333,47.6666666666667,144,137.833333333333,164.333333333333,164.333333333333,530.5,21.1666666666667,22.1666666666667,12.6666666666667,11.6666666666667,11.8333333333333,11.8333333333333,130.833333333333,769,0,401,0,0,374.027777777778,0,348.861111111111,0,0,348.861111111111,374.027777777778,358.25,0,338.083333333333,0,0,338.083333333333,358.25,298.575586664106,0,18.9907620754253,0,0,18.9907620754253,298.575586664106,2.16666666666667,0,1.5,0,0,1.5,2.16666666666667,686.833333333333,0,374.5,0,0,374.5,686.833333333333,77,0,334,0,0,334,77,483.833333333333,553.5,682.166666666667
"17",25,932.428571428571,2,44.1428571428571,286.714285714286,106,495.571428571429,17.9714285714286,49.5154761904762,38.8666666666667,131.475793650794,70.375,64.0895691609977,225.172619047619,17.8571428571429,47.9285714285714,36,108.571428571429,63.2857142857143,58.4285714285714,207.142857142857,4.32053744061387,32.4716871236208,18.444214611778,67.3728730853734,48.9387280474689,46.568699122328,84.7063372030116,1.28571428571429,3,2.14285714285714,4.71428571428571,4.28571428571429,4.14285714285714,3.85714285714286,23.8571428571429,110.714285714286,63.8571428571429,229,164.571428571429,153.285714285714,344.428571428571,12.5714285714286,11.8571428571429,19.8571428571429,60.1428571428571,13.1428571428571,13.1428571428571,136.428571428571,905.428571428571,0,27,0,0,542.785714285714,0,21.1428571428571,0,0,21.1428571428571,542.785714285714,542.785714285714,0,21.1428571428571,0,0,21.1428571428571,542.785714285714,354.785714285714,0,3.14285714285714,0,0,3.14285714285714,354.785714285714,1.57142857142857,0,0.857142857142857,0,0,0.857142857142857,1.57142857142857,897.571428571429,0,24.2857142857143,0,0,24.2857142857143,897.571428571429,188,0,18,0,0,18,188,392.714285714286,436.857142857143,782.285714285714
"18",26,1582.2,2,729,454,135.8,263.4,158.851428571429,107.167142857143,47.0095238095238,55.66,191.789285714286,108.216666666667,81.2106593406593,140.4,75.8,42,51,166.7,90.8,67.1,91.1820323364577,62.9607034631574,19.6775022016756,16.270807329845,116.787749492628,59.7905395637292,36.4160578140981,3.6,5.6,2.8,6.8,7,7,6,283.8,222.4,71.4,89.8,387.6,235.2,142.2,48,56.2,27.6,37,52,52,43.2,1464.8,0,117.4,0,0,609.566666666667,0,48.7666666666667,0,0,48.7666666666667,609.566666666667,520.1,0,47.5,0,0,47.5,520.1,264.155321252945,0,16.0964405412001,0,0,16.0964405412001,264.155321252945,2.4,0,1.8,0,0,1.8,2.4,965.4,0,67.6,0,0,67.6,965.4,343.2,0,31.2,0,0,31.2,343.2,589.8,1318.8,717.4
"19",27,1296.66666666667,2,737.333333333333,456.833333333333,18.3333333333333,84.1666666666667,209.027777777778,165.236111111111,18.3333333333333,45.8888888888889,443.527777777778,180.458333333333,59.6666666666667,154.75,140.25,18.3333333333333,46,448.25,158.583333333333,60,194.561543365106,79.179907951245,0,7.12248058522696,336.943155180406,78.6689471205476,6.66976122663677,2,3.16666666666667,0.333333333333333,1.83333333333333,2.33333333333333,3.16666666666667,2,481.5,299.666666666667,18.3333333333333,53.1666666666667,817.333333333333,313.333333333333,66.8333333333333,34.1666666666667,94.1666666666667,18.3333333333333,38.5,65,107.833333333333,52.1666666666667,1294,0,2.66666666666667,0,0,1160,0,2.66666666666667,0,0,2.66666666666667,1160,1160,0,2.66666666666667,0,0,2.66666666666667,1160,104.833333333333,0,0,0,0,0,104.833333333333,1.16666666666667,0,0.333333333333333,0,0,0.333333333333333,1.16666666666667,1264.83333333333,0,2.66666666666667,0,0,2.66666666666667,1264.83333333333,1055.16666666667,0,2.66666666666667,0,0,2.66666666666667,1055.16666666667,475.166666666667,1212.5,541
"20",28,692.6,2,72.7,113.9,82.2,423.8,37.8,44.5633333333333,26.0483333333333,105.746111111111,66.7733333333333,57.9138095238095,219.018333333333,37.3,41.65,21.3,77.05,62.1,53.1,189.05,6.04614970027944,21.0076427375209,15.2148939182648,76.9341047393744,35.0004094906239,28.3851766024007,85.6307035033303,1.2,1.5,2.2,4.4,4,3.1,3.2,44.9,73.9,47.5,218.1,116.2,98.7,329.6,31.2,23.7,10.5,31.3,28.1,27.6,138.8,531.7,0,160.9,0,0,233.745,0,66.2583333333333,0,0,66.2583333333333,233.745,217.25,0,64.9,0,0,64.9,217.25,100.131620648072,0,31.9164560260387,0,0,31.9164560260387,100.131620648072,2.8,0,2.2,0,0,2.2,2.8,364.2,0,103.1,0,0,103.1,364.2,134.9,0,32.5,0,0,32.5,134.9,196.1,268.8,537.7
"21",29,1694.8,2,1404.4,141.2,111,38.2,575.183333333333,56.6166666666667,37.0166666666667,11.1,887.804761904762,77.1066666666667,43.3119047619048,427.9,52.7,30.1,10.7,641.2,74,27,333.108233476966,17.5221927337131,23.4081677185526,5.90180938887286,391.013511473332,30.4704969246421,39.8779012749183,3,2.6,3.2,2.2,3.2,4.4,3.8,1124.6,80,71,18.6,1502.8,121.4,102.2,329.2,37.8,17.6,4.2,605,39.2,8.8,1643.8,0,51,0,0,1446.06666666667,0,43.7,0,0,43.7,1446.06666666667,1417.4,0,43.7,0,0,43.7,1417.4,152.59255699871,0,2.1,0,0,2.1,152.59255699871,1.6,0,0.6,0,0,0.6,1.6,1616.2,0,45.8,0,0,45.8,1616.2,1304.6,0,41.6,0,0,41.6,1304.6,252.2,1656.6,179.4
"22",30,1310,2,414.8,213.2,431.4,250.6,120.733333333333,70.4333333333333,195.65,47.9433333333333,237.186666666667,161.2,153.9,109.6,59.1,193.8,46.6,191.4,159.9,127.6,83.4424525932413,27.9080795179897,52.7658507891683,27.6074412888395,226.482399107766,101.154089635915,115.00432224343,3.6,2,3.2,5,5.2,4.6,4.4,231,123.2,263.6,83.8,613.6,306.4,350.4,32,46.4,140.6,14.6,27.6,55.8,43.6,1054.6,0,255.4,0,0,928.8,0,255.4,0,0,255.4,928.8,928.8,0,255.4,0,0,255.4,928.8,87.6,0,0,0,0,0,87.6,1,0,0.6,0,0,0.6,1,1016.4,0,255.4,0,0,255.4,1016.4,841.2,0,255.4,0,0,255.4,841.2,644.6,1059.4,463.8
"23",31,711.272727272727,2,413.545454545455,136.818181818182,38.2727272727273,122.636363636364,93.6292207792208,35.7681818181818,19.1136363636364,22.3660173160173,128.289069264069,41.0015151515152,27.7627514642221,40.9090909090909,26.9090909090909,18.9090909090909,18.8181818181818,85.8181818181818,31.2272727272727,23.0454545454545,97.2952755656541,25.4578621278456,4.20242515535391,12.8379642599134,109.330517181185,31.1536752590919,17.2878723096776,5.27272727272727,3.63636363636364,1.81818181818182,5,5.54545454545455,4.27272727272727,5.90909090909091,253.818181818182,74.3636363636364,24,43.6363636363636,304.181818181818,93.9090909090909,56.4545454545455,20.2727272727273,12.8181818181818,14.6363636363636,9.54545454545454,31.5454545454545,13.3636363636364,9.81818181818182,492.272727272727,0,219,0,0,296.954545454545,0,159.454545454545,0,0,159.454545454545,296.954545454545,291.772727272727,0,159.454545454545,0,0,159.454545454545,291.772727272727,126.920629018724,0,51.1818181818182,0,0,51.1818181818182,126.920629018724,1.90909090909091,0,1.09090909090909,0,0,1.09090909090909,1.90909090909091,427.363636363636,0,210.636363636364,0,0,210.636363636364,427.363636363636,171.727272727273,0,108.272727272727,0,0,108.272727272727,171.727272727273,175.090909090909,588.636363636364,259.454545454545
